Vaccine/Sample	Dose	Geography Type	Geography	Survey Year	Dimension Type	Dimension	Estimate (%)	95% CI (%)	Sample Size
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Alabama	2015-2019	Overall	Overall	77.9	75.4 to 80.2	1684
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Alaska	2015-2019	Overall	Overall	67.1	64.6 to 69.6	1909
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Arizona	2015-2019	Overall	Overall	86.6	84.4 to 88.5	1704
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Arkansas	2015-2019	Overall	Overall	89.9	88.1 to 91.4	1708
Meningococcal Conjugate	≥1 Dose	States/Local Areas	California	2015-2019	Overall	Overall	82.8	80.2 to 85.2	1613
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Colorado	2015-2019	Overall	Overall	84.0	81.6 to 86.1	1570
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Connecticut	2015-2019	Overall	Overall	93.6	91.9 to 95.0	1632
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Delaware	2015-2019	Overall	Overall	88.0	85.9 to 89.9	1699
Meningococcal Conjugate	≥1 Dose	States/Local Areas	District of Columbia	2015-2019	Overall	Overall	90.3	88.1 to 92.2	1678
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Florida	2015-2019	Overall	Overall	77.2	74.5 to 79.8	1778
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Georgia	2015-2019	Overall	Overall	92.8	91.2 to 94.2	1744
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Hawaii	2015-2019	Overall	Overall	81.3	78.9 to 83.5	1602
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Idaho	2015-2019	Overall	Overall	87.9	85.8 to 89.7	1690
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Illinois	2015-2019	Overall	Overall	86.9	85.4 to 88.2	3390
Meningococcal Conjugate	≥1 Dose	States/Local Areas	IL-City of Chicago	2015-2019	Overall	Overall	90.2	87.7 to 92.2	996
Meningococcal Conjugate	≥1 Dose	States/Local Areas	IL-Rest of state	2015-2019	Overall	Overall	86.1	84.4 to 87.7	2394
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Indiana	2015-2019	Overall	Overall	91.1	89.3 to 92.7	1597
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Iowa	2015-2019	Overall	Overall	83.3	81.1 to 85.2	1690
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Kansas	2015-2019	Overall	Overall	72.3	69.6 to 74.8	1713
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Kentucky	2015-2019	Overall	Overall	84.6	82.4 to 86.6	1597
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Louisiana	2015-2019	Overall	Overall	89.6	87.6 to 91.2	1679
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Maine	2015-2019	Overall	Overall	83.4	81.1 to 85.5	1701
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Maryland	2015-2019	Overall	Overall	90.1	88.1 to 91.8	2241
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Massachusetts	2015-2019	Overall	Overall	93.0	91.3 to 94.3	1752
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Michigan	2015-2019	Overall	Overall	95.0	93.6 to 96.0	1594
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Minnesota	2015-2019	Overall	Overall	86.4	84.1 to 88.5	1658
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Mississippi	2015-2019	Overall	Overall	60.0	57.1 to 62.8	1643
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Missouri	2015-2019	Overall	Overall	74.6	71.9 to 77.2	1602
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Montana	2015-2019	Overall	Overall	70.7	68.0 to 73.2	1694
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Nebraska	2015-2019	Overall	Overall	82.7	80.3 to 84.9	1627
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Nevada	2015-2019	Overall	Overall	80.3	77.9 to 82.6	1693
Meningococcal Conjugate	≥1 Dose	States/Local Areas	New Hampshire	2015-2019	Overall	Overall	87.2	85.0 to 89.0	1577
Meningococcal Conjugate	≥1 Dose	States/Local Areas	New Jersey	2015-2019	Overall	Overall	92.7	91.0 to 94.0	1834
Meningococcal Conjugate	≥1 Dose	States/Local Areas	New Mexico	2015-2019	Overall	Overall	78.3	75.9 to 80.5	1832
Meningococcal Conjugate	≥1 Dose	States/Local Areas	New York	2015-2019	Overall	Overall	90.9	89.6 to 92.0	3004
Meningococcal Conjugate	≥1 Dose	States/Local Areas	NY-City of New York	2015-2019	Overall	Overall	90.4	88.5 to 92.1	1403
Meningococcal Conjugate	≥1 Dose	States/Local Areas	NY-Rest of state	2015-2019	Overall	Overall	91.1	89.3 to 92.6	1601
Meningococcal Conjugate	≥1 Dose	States/Local Areas	North Carolina	2015-2019	Overall	Overall	83.7	81.4 to 85.7	1706
Meningococcal Conjugate	≥1 Dose	States/Local Areas	North Dakota	2015-2019	Overall	Overall	92.8	91.1 to 94.2	1601
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Ohio	2015-2019	Overall	Overall	84.0	81.7 to 86.0	1709
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Oklahoma	2015-2019	Overall	Overall	72.6	69.9 to 75.2	1639
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Oregon	2015-2019	Overall	Overall	78.2	75.6 to 80.5	1597
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Pennsylvania	2015-2019	Overall	Overall	93.8	92.6 to 94.9	3941
Meningococcal Conjugate	≥1 Dose	States/Local Areas	PA-Philadelphia	2015-2019	Overall	Overall	92.0	90.2 to 93.5	1530
Meningococcal Conjugate	≥1 Dose	States/Local Areas	PA-Rest of state	2015-2019	Overall	Overall	94.1	92.6 to 95.2	2411
Meningococcal Conjugate	≥1 Dose	HHS Regions/National	United States	2015-2019	Overall	Overall	84.8	84.4 to 85.2	100787
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Rhode Island	2015-2019	Overall	Overall	97.0	96.0 to 97.8	1720
Meningococcal Conjugate	≥1 Dose	States/Local Areas	South Carolina	2015-2019	Overall	Overall	76.6	73.9 to 79.0	1639
Meningococcal Conjugate	≥1 Dose	States/Local Areas	South Dakota	2015-2019	Overall	Overall	73.7	71.1 to 76.1	1677
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Tennessee	2015-2019	Overall	Overall	78.5	75.9 to 80.9	1499
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Texas	2015-2019	Overall	Overall	86.5	85.4 to 87.6	10729
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Bexar County	2015-2019	Overall	Overall	87.6	85.4 to 89.6	1629
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-City of Houston	2015-2019	Overall	Overall	88.0	85.2 to 90.4	1031
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Dallas County	2015-2019	Overall	Overall	86.5	83.2 to 89.2	828
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-El Paso County	2015-2019	Overall	Overall	90.1	88.0 to 91.9	1503
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Hidalgo County	2015-2019	Overall	Overall	88.5	84.9 to 91.3	800
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Tarrant County	2015-2019	Overall	Overall	87.6	82.6 to 91.3	364
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Travis County	2015-2019	Overall	Overall	89.1	84.4 to 92.4	304
Meningococcal Conjugate	≥1 Dose	States/Local Areas	TX-Rest of state	2015-2019	Overall	Overall	86.1	84.6 to 87.5	4270
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Utah	2015-2019	Overall	Overall	81.2	78.8 to 83.4	1665
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Vermont	2015-2019	Overall	Overall	87.7	85.8 to 89.3	1946
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Virginia	2015-2019	Overall	Overall	76.9	73.7 to 79.9	1939
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Washington	2015-2019	Overall	Overall	80.1	77.5 to 82.4	1686
Meningococcal Conjugate	≥1 Dose	States/Local Areas	West Virginia	2015-2019	Overall	Overall	88.5	86.5 to 90.2	1646
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Wisconsin	2015-2019	Overall	Overall	85.5	83.4 to 87.3	1685
Meningococcal Conjugate	≥1 Dose	States/Local Areas	Wyoming	2015-2019	Overall	Overall	62.6	59.7 to 65.3	1634
Td or Tdap	≥1 Dose	HHS Regions/National	United States	2006	Age	13-17 Years	60.1	57.8 to 62.4	2882
Td or Tdap	≥1 Dose	HHS Regions/National	Region 1	2006	Age	13-17 Years	76.3	67.9 to 83.0	170
Td or Tdap	≥1 Dose	HHS Regions/National	Region 2	2006	Age	13-17 Years	59.8	51.5 to 67.6	227
Td or Tdap	≥1 Dose	HHS Regions/National	Region 3	2006	Age	13-17 Years	65.0	58.3 to 71.2	347
Td or Tdap	≥1 Dose	HHS Regions/National	Region 4	2006	Age	13-17 Years	58.2	53.3 to 63.0	608
Td or Tdap	≥1 Dose	HHS Regions/National	Region 5	2006	Age	13-17 Years	59.4	53.5 to 65.0	458
Td or Tdap	≥1 Dose	HHS Regions/National	Region 6	2006	Age	13-17 Years	59.0	51.9 to 65.8	268
Td or Tdap	≥1 Dose	HHS Regions/National	Region 7	2006	Age	13-17 Years	64.7	56.4 to 72.2	165
Td or Tdap	≥1 Dose	HHS Regions/National	Region 8	2006	Age	13-17 Years	53.0	40.0 to 65.6	118
Td or Tdap	≥1 Dose	HHS Regions/National	Region 9	2006	Age	13-17 Years	59.0	52.4 to 65.4	362
Td or Tdap	≥1 Dose	HHS Regions/National	Region 10	2006	Age	13-17 Years	52.9	43.4 to 62.1	159
Td or Tdap	≥1 Dose	HHS Regions/National	United States	2007	Age	13-17 Years	72.3	70.3 to 74.3	2947
Td or Tdap	≥1 Dose	HHS Regions/National	Region 1	2007	Age	13-17 Years	83.7	75.8 to 89.4	190
Td or Tdap	≥1 Dose	HHS Regions/National	Region 2	2007	Age	13-17 Years	81.2	73.8 to 86.9	219
Td or Tdap	≥1 Dose	HHS Regions/National	Region 3	2007	Age	13-17 Years	75.2	69.8 to 79.9	370
Td or Tdap	≥1 Dose	HHS Regions/National	Region 4	2007	Age	13-17 Years	70.2	65.4 to 74.6	501
Td or Tdap	≥1 Dose	HHS Regions/National	Region 5	2007	Age	13-17 Years	68.5	63.5 to 73.0	584
Td or Tdap	≥1 Dose	HHS Regions/National	Region 6	2007	Age	13-17 Years	74.8	68.7 to 80.1	322
Td or Tdap	≥1 Dose	HHS Regions/National	Region 7	2007	Age	13-17 Years	70.7	61.7 to 78.3	165
Td or Tdap	≥1 Dose	HHS Regions/National	Region 8	2007	Age	13-17 Years	62.6	49.6 to 74.1	112
Td or Tdap	≥1 Dose	HHS Regions/National	Region 9	2007	Age	13-17 Years	71.8	65.1 to 77.7	366
Td or Tdap	≥1 Dose	HHS Regions/National	Region 10	2007	Age	13-17 Years	63.1	53.3 to 71.9	118
Td or Tdap	≥1 Dose	States/Local Areas	Alabama	2008	Age	13-17 Years	70.1	64.6 to 75.0	406
Td or Tdap	≥1 Dose	States/Local Areas	Alaska	2008	Age	13-17 Years	68.3	62.2 to 73.7	304
Td or Tdap	≥1 Dose	States/Local Areas	Arizona	2008	Age	13-17 Years	74.0	66.4 to 80.4	250
Td or Tdap	≥1 Dose	States/Local Areas	Arkansas	2008	Age	13-17 Years	46.1	40.4 to 52.0	382
Td or Tdap	≥1 Dose	States/Local Areas	California	2008	Age	13-17 Years	71.3	64.1 to 77.5	316
Td or Tdap	≥1 Dose	States/Local Areas	Colorado	2008	Age	13-17 Years	77.4	70.9 to 82.9	347
Td or Tdap	≥1 Dose	States/Local Areas	Connecticut	2008	Age	13-17 Years	79.8	73.2 to 85.0	292
Td or Tdap	≥1 Dose	States/Local Areas	Delaware	2008	Age	13-17 Years	78.6	72.9 to 83.3	334
Td or Tdap	≥1 Dose	States/Local Areas	District of Columbia	2008	Age	13-17 Years	84.7	79.9 to 88.6	329
Td or Tdap	≥1 Dose	States/Local Areas	Florida	2008	Age	13-17 Years	79.4	70.3 to 86.2	284
Td or Tdap	≥1 Dose	States/Local Areas	Georgia	2008	Age	13-17 Years	70.9	64.5 to 76.5	345
Td or Tdap	≥1 Dose	States/Local Areas	Hawaii	2008	Age	13-17 Years	71.6	65.7 to 76.9	317
Td or Tdap	≥1 Dose	States/Local Areas	Idaho	2008	Age	13-17 Years	51.3	44.5 to 58.0	268
Td or Tdap	≥1 Dose	States/Local Areas	Illinois	2008	Age	13-17 Years	72.9	67.7 to 77.6	783
Td or Tdap	≥1 Dose	States/Local Areas	IL-City of Chicago	2008	Age	13-17 Years	71.8	65.6 to 77.3	343
Td or Tdap	≥1 Dose	States/Local Areas	IL-Rest of state	2008	Age	13-17 Years	73.2	66.7 to 78.8	440
Td or Tdap	≥1 Dose	States/Local Areas	Indiana	2008	Age	13-17 Years	53.6	47.4 to 59.7	345
Td or Tdap	≥1 Dose	States/Local Areas	Iowa	2008	Age	13-17 Years	65.9	59.4 to 71.8	308
Td or Tdap	≥1 Dose	States/Local Areas	Kansas	2008	Age	13-17 Years	69.9	63.4 to 75.6	271
Td or Tdap	≥1 Dose	States/Local Areas	Kentucky	2008	Age	13-17 Years	82.0	76.2 to 86.6	296
Td or Tdap	≥1 Dose	States/Local Areas	Louisiana	2008	Age	13-17 Years	74.9	69.3 to 79.8	379
Td or Tdap	≥1 Dose	States/Local Areas	Maine	2008	Age	13-17 Years	75.0	69.1 to 80.1	333
Td or Tdap	≥1 Dose	States/Local Areas	Maryland	2008	Age	13-17 Years	79.0	73.0 to 83.9	394
Td or Tdap	≥1 Dose	States/Local Areas	Massachusetts	2008	Age	13-17 Years	94.4	90.5 to 96.8	333
Td or Tdap	≥1 Dose	States/Local Areas	Michigan	2008	Age	13-17 Years	69.9	63.9 to 75.3	320
Td or Tdap	≥1 Dose	States/Local Areas	Minnesota	2008	Age	13-17 Years	88.7	84.2 to 92.0	338
Td or Tdap	≥1 Dose	States/Local Areas	Mississippi	2008	Age	13-17 Years	28.7	23.7 to 34.3	404
Td or Tdap	≥1 Dose	States/Local Areas	Missouri	2008	Age	13-17 Years	67.9	61.9 to 73.4	351
Td or Tdap	≥1 Dose	States/Local Areas	Montana	2008	Age	13-17 Years	69.1	62.6 to 74.8	299
Td or Tdap	≥1 Dose	States/Local Areas	Nebraska	2008	Age	13-17 Years	71.5	65.6 to 76.7	365
Td or Tdap	≥1 Dose	States/Local Areas	Nevada	2008	Age	13-17 Years	69.0	61.6 to 75.5	235
Td or Tdap	≥1 Dose	States/Local Areas	New Hampshire	2008	Age	13-17 Years	84.2	77.1 to 89.4	300
Td or Tdap	≥1 Dose	States/Local Areas	New Jersey	2008	Age	13-17 Years	78.1	72.4 to 83.0	390
Td or Tdap	≥1 Dose	States/Local Areas	New Mexico	2008	Age	13-17 Years	75.1	68.8 to 80.5	310
Td or Tdap	≥1 Dose	States/Local Areas	New York	2008	Age	13-17 Years	85.5	81.9 to 88.5	600
Td or Tdap	≥1 Dose	States/Local Areas	NY-City of New York	2008	Age	13-17 Years	85.4	80.0 to 89.5	293
Td or Tdap	≥1 Dose	States/Local Areas	NY-Rest of state	2008	Age	13-17 Years	85.6	80.6 to 89.5	307
Td or Tdap	≥1 Dose	States/Local Areas	North Carolina	2008	Age	13-17 Years	63.6	56.9 to 69.8	326
Td or Tdap	≥1 Dose	States/Local Areas	North Dakota	2008	Age	13-17 Years	75.0	69.4 to 79.9	362
Td or Tdap	≥1 Dose	States/Local Areas	Ohio	2008	Age	13-17 Years	57.8	51.2 to 64.1	311
Td or Tdap	≥1 Dose	States/Local Areas	Oklahoma	2008	Age	13-17 Years	59.5	53.1 to 65.5	292
Td or Tdap	≥1 Dose	States/Local Areas	Oregon	2008	Age	13-17 Years	64.1	56.6 to 71.0	235
Td or Tdap	≥1 Dose	States/Local Areas	Pennsylvania	2008	Age	13-17 Years	82.0	77.1 to 86.0	682
Td or Tdap	≥1 Dose	States/Local Areas	PA-Philadelphia	2008	Age	13-17 Years	79.7	73.9 to 84.5	345
Td or Tdap	≥1 Dose	States/Local Areas	PA-Rest of state	2008	Age	13-17 Years	82.3	76.7 to 86.8	337
Td or Tdap	≥1 Dose	HHS Regions/National	United States	2008	Age	13-17 Years	72.2	70.8 to 73.4	17835
Td or Tdap	≥1 Dose	HHS Regions/National	Region 1	2008	Age	13-17 Years	87.1	84.7 to 89.2	1838
Td or Tdap	≥1 Dose	HHS Regions/National	Region 2	2008	Age	13-17 Years	83.2	80.2 to 85.8	990
Td or Tdap	≥1 Dose	HHS Regions/National	Region 3	2008	Age	13-17 Years	76.1	73.2 to 78.8	2306
Td or Tdap	≥1 Dose	HHS Regions/National	Region 4	2008	Age	13-17 Years	67.2	64.3 to 69.9	2788
Td or Tdap	≥1 Dose	HHS Regions/National	Region 5	2008	Age	13-17 Years	68.4	65.9 to 70.9	2361
Td or Tdap	≥1 Dose	HHS Regions/National	Region 6	2008	Age	13-17 Years	74.3	70.3 to 77.9	2203
Td or Tdap	≥1 Dose	HHS Regions/National	Region 7	2008	Age	13-17 Years	68.4	65.0 to 71.5	1295
Td or Tdap	≥1 Dose	HHS Regions/National	Region 8	2008	Age	13-17 Years	70.0	66.3 to 73.4	1854
Td or Tdap	≥1 Dose	HHS Regions/National	Region 9	2008	Age	13-17 Years	71.5	65.8 to 76.6	1118
Td or Tdap	≥1 Dose	States/Local Areas	Rhode Island	2008	Age	13-17 Years	91.5	86.5 to 94.8	297
Td or Tdap	≥1 Dose	States/Local Areas	South Carolina	2008	Age	13-17 Years	53.7	47.8 to 59.5	367
Td or Tdap	≥1 Dose	States/Local Areas	South Dakota	2008	Age	13-17 Years	45.3	39.3 to 51.4	344
Td or Tdap	≥1 Dose	States/Local Areas	Tennessee	2008	Age	13-17 Years	50.3	44.0 to 56.6	360
Td or Tdap	≥1 Dose	States/Local Areas	Texas	2008	Age	13-17 Years	79.3	73.4 to 84.3	840
Td or Tdap	≥1 Dose	States/Local Areas	TX-Bexar County	2008	Age	13-17 Years	77.7	71.0 to 83.2	269
Td or Tdap	≥1 Dose	States/Local Areas	TX-City of Houston	2008	Age	13-17 Years	73.0	63.8 to 80.6	233
Td or Tdap	≥1 Dose	States/Local Areas	TX-Rest of state	2008	Age	13-17 Years	80.1	73.0 to 85.6	338
Td or Tdap	≥1 Dose	HHS Regions/National	Region 10	2008	Age	13-17 Years	62.7	58.5 to 66.8	1082
Td or Tdap	≥1 Dose	States/Local Areas	Utah	2008	Age	13-17 Years	62.7	54.9 to 69.9	222
Td or Tdap	≥1 Dose	States/Local Areas	Vermont	2008	Age	13-17 Years	79.8	73.7 to 84.8	283
Td or Tdap	≥1 Dose	States/Local Areas	Virginia	2008	Age	13-17 Years	70.3	63.6 to 76.3	272
Td or Tdap	≥1 Dose	States/Local Areas	Washington	2008	Age	13-17 Years	64.2	57.4 to 70.5	275
Td or Tdap	≥1 Dose	States/Local Areas	West Virginia	2008	Age	13-17 Years	44.7	38.3 to 51.2	295
Td or Tdap	≥1 Dose	States/Local Areas	Wisconsin	2008	Age	13-17 Years	75.4	69.1 to 80.8	264
Td or Tdap	≥1 Dose	States/Local Areas	Wyoming	2008	Age	13-17 Years	79.1	73.1 to 84.1	280
Td or Tdap	≥1 Dose	States/Local Areas	Alabama	2009	Age	13-17 Years	71.6	65.5 to 77.0	339
Td or Tdap	≥1 Dose	States/Local Areas	Alaska	2009	Age	13-17 Years	70.1	63.6 to 75.8	274
Td or Tdap	≥1 Dose	States/Local Areas	Arizona	2009	Age	13-17 Years	83.6	78.3 to 87.8	349
Td or Tdap	≥1 Dose	States/Local Areas	Arkansas	2009	Age	13-17 Years	52.7	46.7 to 58.6	363
Td or Tdap	≥1 Dose	States/Local Areas	California	2009	Age	13-17 Years	76.7	71.0 to 81.5	379
Td or Tdap	≥1 Dose	States/Local Areas	Colorado	2009	Age	13-17 Years	83.6	78.8 to 87.5	411
Td or Tdap	≥1 Dose	States/Local Areas	Connecticut	2009	Age	13-17 Years	88.9	84.2 to 92.4	351
Td or Tdap	≥1 Dose	States/Local Areas	Delaware	2009	Age	13-17 Years	74.4	67.9 to 80.0	371
Td or Tdap	≥1 Dose	States/Local Areas	District of Columbia	2009	Age	13-17 Years	89.3	85.4 to 92.2	412
Td or Tdap	≥1 Dose	States/Local Areas	Florida	2009	Age	13-17 Years	86.8	80.9 to 91.1	412
Td or Tdap	≥1 Dose	States/Local Areas	Georgia	2009	Age	13-17 Years	73.0	67.1 to 78.2	383
Td or Tdap	≥1 Dose	States/Local Areas	Hawaii	2009	Age	13-17 Years	79.1	73.0 to 84.1	256
Td or Tdap	≥1 Dose	States/Local Areas	Idaho	2009	Age	13-17 Years	61.4	53.5 to 68.7	227
Td or Tdap	≥1 Dose	States/Local Areas	Illinois	2009	Age	13-17 Years	72.1	67.3 to 76.4	754
Td or Tdap	≥1 Dose	States/Local Areas	IL-City of Chicago	2009	Age	13-17 Years	71.4	65.2 to 76.8	389
Td or Tdap	≥1 Dose	States/Local Areas	IL-Rest of state	2009	Age	13-17 Years	72.2	66.4 to 77.4	365
Td or Tdap	≥1 Dose	States/Local Areas	Indiana	2009	Age	13-17 Years	57.9	52.3 to 63.3	873
Td or Tdap	≥1 Dose	States/Local Areas	Iowa	2009	Age	13-17 Years	70.5	64.2 to 76.1	338
Td or Tdap	≥1 Dose	States/Local Areas	Kansas	2009	Age	13-17 Years	74.5	67.8 to 80.2	252
Td or Tdap	≥1 Dose	States/Local Areas	Kentucky	2009	Age	13-17 Years	80.7	75.5 to 85.1	393
Td or Tdap	≥1 Dose	States/Local Areas	Louisiana	2009	Age	13-17 Years	70.1	63.0 to 76.4	281
Td or Tdap	≥1 Dose	States/Local Areas	Maine	2009	Age	13-17 Years	75.7	69.4 to 81.0	299
Td or Tdap	≥1 Dose	States/Local Areas	Maryland	2009	Age	13-17 Years	80.2	72.5 to 86.2	245
Td or Tdap	≥1 Dose	States/Local Areas	Massachusetts	2009	Age	13-17 Years	93.7	89.9 to 96.2	397
Td or Tdap	≥1 Dose	States/Local Areas	Michigan	2009	Age	13-17 Years	69.3	64.0 to 74.2	446
Td or Tdap	≥1 Dose	States/Local Areas	Minnesota	2009	Age	13-17 Years	90.3	85.7 to 93.5	336
Td or Tdap	≥1 Dose	States/Local Areas	Mississippi	2009	Age	13-17 Years	29.1	24.5 to 34.1	438
Td or Tdap	≥1 Dose	States/Local Areas	Missouri	2009	Age	13-17 Years	74.7	69.3 to 79.4	374
Td or Tdap	≥1 Dose	States/Local Areas	Montana	2009	Age	13-17 Years	81.1	75.8 to 85.4	306
Td or Tdap	≥1 Dose	States/Local Areas	Nebraska	2009	Age	13-17 Years	78.8	73.1 to 83.5	286
Td or Tdap	≥1 Dose	States/Local Areas	Nevada	2009	Age	13-17 Years	75.3	69.0 to 80.7	336
Td or Tdap	≥1 Dose	States/Local Areas	New Hampshire	2009	Age	13-17 Years	88.0	82.7 to 91.8	307
Td or Tdap	≥1 Dose	States/Local Areas	New Jersey	2009	Age	13-17 Years	81.2	76.2 to 85.4	427
Td or Tdap	≥1 Dose	States/Local Areas	New Mexico	2009	Age	13-17 Years	84.4	79.8 to 88.1	406
Td or Tdap	≥1 Dose	States/Local Areas	New York	2009	Age	13-17 Years	87.7	84.0 to 90.6	539
Td or Tdap	≥1 Dose	States/Local Areas	NY-City of New York	2009	Age	13-17 Years	89.1	84.2 to 92.6	269
Td or Tdap	≥1 Dose	States/Local Areas	NY-Rest of state	2009	Age	13-17 Years	86.7	81.3 to 90.8	270
Td or Tdap	≥1 Dose	States/Local Areas	North Carolina	2009	Age	13-17 Years	73.8	67.7 to 79.1	323
Td or Tdap	≥1 Dose	States/Local Areas	North Dakota	2009	Age	13-17 Years	85.7	80.4 to 89.8	272
Td or Tdap	≥1 Dose	States/Local Areas	Ohio	2009	Age	13-17 Years	67.7	61.6 to 73.2	351
Td or Tdap	≥1 Dose	States/Local Areas	Oklahoma	2009	Age	13-17 Years	55.5	49.3 to 61.5	336
Td or Tdap	≥1 Dose	States/Local Areas	Oregon	2009	Age	13-17 Years	68.8	63.2 to 73.9	386
Td or Tdap	≥1 Dose	States/Local Areas	Pennsylvania	2009	Age	13-17 Years	84.7	79.6 to 88.7	579
Td or Tdap	≥1 Dose	States/Local Areas	PA-Philadelphia	2009	Age	13-17 Years	82.0	77.0 to 86.0	324
